,Source,Target,eType
86,1900546,1976857,0
87,1900546,1992628,0
88,1900546,2023736,0
89,1900546,2049356,0
90,1900546,2119401,0
91,1900546,2153989,0
92,1900546,2292783,0
93,1900546,2381713,0
94,3,792340,0
95,3,2443720,0
96,3,811798,0
97,3,2415379,0
98,3,1052181,0
99,3,1030471,0
100,3,1951135,0
101,3,989651,0
102,3,356886,0
103,3,1782684,0
104,3,868071,0
105,3,141470,0
106,3,21654,0
107,3,120835,0
108,3,39349,0
109,3,1432516,0
110,3,2010261,0
111,3,15558,0
112,3,217367,0
113,3,128529,0
114,3,117891,0
115,3,1734650,0
116,3,1402528,0
117,3,693205,0
118,3,139441,0
119,3,74933,0
120,3,1039689,0
121,3,550604,0
122,3,16837,0
123,3,145516,0
124,3,2023637,0
125,3,165216,0
126,3,322014,0
127,3,85955,0
128,3,195925,0
129,3,176017,0
130,3,374784,0
131,3,195112,0
132,3,964730,0
133,3,27242,0
134,3,126384,0
135,3,17026,0
136,3,31286,0
137,3,38806,0
138,3,42799,0
139,3,47011,0
140,3,65054,0
141,3,81087,0
142,3,89378,0
143,3,92058,0
144,3,117197,0
145,3,168968,0
146,3,171618,0
147,3,172630,0
148,3,179164,0
149,3,182177,0
150,3,182466,0
151,3,191750,0
152,3,248977,0
153,3,526059,0
154,3,533832,0
155,3,596382,0
156,3,656987,0
157,3,730204,0
158,3,735463,0
159,3,790799,0
160,3,896304,0
161,3,1056938,0
162,3,1156289,0
163,3,1224355,0
164,3,1289926,0
165,3,1307081,0
166,3,1309349,0
167,3,1375868,0
168,3,1491414,0
169,3,1505584,0
170,3,1540807,0
171,3,1581444,0
172,3,1589237,0
173,3,1737725,0
174,3,1892146,0
175,3,2060296,0
176,3,2074761,0
177,3,2140361,0
178,3,2204491,0
179,3,2208215,0
180,3,2281981,0
181,3,2363708,0
182,4,119935,0
183,4,197936,0
184,4,173953,0
185,4,60187,0
186,4,613568,0
187,4,494028,0
188,4,913668,0
189,4,165216,0
190,4,1140663,0
191,4,1609570,0
192,4,1951135,0
193,4,221125,0
194,4,125122,0
195,4,171014,0
196,4,848767,0
197,4,98238,0
198,4,65195,0
199,4,194736,0
200,4,245574,0
201,4,220778,0
202,4,1397663,0
203,4,570517,0
204,4,1832202,0
205,507909,1951135,0
206,507909,165216,0
207,507909,72546,0
208,507909,96296,0
209,507909,37713,0
210,2269190,9607,0
211,2269190,86126,0
212,2269190,105161,0
213,2269190,125080,0
214,2269190,135764,0
215,2269190,152187,0
216,2269190,365513,0
217,2269190,849934,0
218,2269190,947068,0
219,2269190,1675545,0
220,2269190,1882072,0
221,2269190,2027670,0
222,2269190,2176136,0
223,2269190,97288,0
224,2269190,48489,0
225,2269190,131432,0
226,2269190,182857,0
227,2269190,22228,0
228,2269190,121338,0
229,2269190,1608054,0
230,2269190,11644,0
231,2269190,1951135,0
232,2269190,129741,0
233,2269190,2370368,0
234,835590,141470,0
235,835590,126384,0
236,835590,2023637,0
237,933896,141470,0
238,933896,126384,0
239,933896,2023637,0
240,933896,964730,0
241,933896,465232,0
242,933896,1800890,0
243,933896,27242,0
244,933896,1779748,0
245,933896,21654,0
246,933896,17026,0
247,933896,64116,0
248,933896,521030,0
249,933896,109389,0
250,933896,107919,0
251,933896,2392732,0
252,933896,1505584,0
253,933896,1432516,0
254,933896,62576,0
255,933896,90457,0
256,933896,1148353,0
257,933896,1589237,0
258,933896,1803386,0
259,933896,139441,0
260,933896,16799,0
261,933896,1052181,0
262,933896,1030471,0
263,933896,849467,0
264,933896,989651,0
265,933896,805564,0
266,933896,356886,0
267,933896,1029,0
268,933896,1951135,0
269,778250,15558,0
270,778250,90457,0
271,778250,92058,0
272,778250,108602,0
273,778250,182697,0
274,778250,325441,0
275,778250,550604,0
276,778250,572985,0
277,778250,604283,0
278,778250,620565,0
279,778250,2392732,0
280,778250,1951135,0
281,778250,109389,0
282,778250,2260068,0
283,778250,1402528,0
284,778250,17026,0
285,778250,849467,0
286,778250,2081727,0
287,778250,1156289,0
288,778250,1480832,0
289,778250,1800890,0
290,778250,521030,0
291,778250,21654,0
292,778250,64116,0
293,778250,129741,0
294,778250,805564,0
295,778250,1985472,0
296,778250,1030471,0
297,778250,1505584,0
298,778250,2023637,0
299,778250,1266531,0
300,778250,1148353,0
301,778250,141470,0
302,778250,989651,0
303,778250,1216713,0
304,778250,1290006,0
305,778250,1300260,0
306,778250,1308130,0
307,778250,1314889,0
308,778250,1890613,0
309,778250,2005807,0
310,778250,2079716,0
311,778250,2261113,0
312,778250,2370368,0
313,221195,2812,0
314,221195,11091,0
315,221195,16430,0
316,221195,18449,0
317,221195,27445,0
318,221195,31864,0
319,221195,32339,0
320,221195,45797,0
321,221195,49417,0
322,221195,60269,0
323,221195,63372,0
324,221195,78596,0
325,221195,80018,0
326,221195,90292,0
327,221195,92439,0
328,221195,92923,0
329,221195,93021,0
330,221195,97911,0
331,221195,104755,0
332,221195,105335,0
333,221195,105717,0
334,221195,107242,0
335,221195,112574,0
336,221195,124300,0
337,221195,128544,0
338,221195,128614,0
339,221195,136631,0
340,221195,137588,0
341,221195,140164,0
342,221195,151702,0
343,221195,165668,0
344,221195,183427,0
345,221195,188120,0
346,221195,193340,0
347,221195,1926980,0
348,221195,1871211,0
349,221195,1834458,0
350,221195,165216,0
351,221195,1534502,0
352,221195,562988,0
353,221195,1530800,0
354,221195,72546,0
355,221195,1197593,0
356,221195,1101027,0
357,221195,96296,0
358,221195,209250,0
359,221195,533591,0
360,221195,706083,0
361,221195,707288,0
362,221195,892176,0
363,221195,1007704,0
364,221195,1104247,0
365,221195,1109362,0
366,221195,1183819,0
367,221195,1528223,0
368,221195,1768523,0
369,221195,1824041,0
370,221195,1889899,0
371,221195,1956105,0
372,221195,2165005,0
373,2056205,467848,0
374,2056205,556117,0
375,2056205,723974,0
376,2056205,729450,0
377,2056205,748724,0
378,2056205,885712,0
379,2056205,1647573,0
380,2056205,86036,0
381,2056205,134318,0
382,2056205,1694419,0
383,2056205,58295,0
384,2056205,74933,0
385,2056205,2237919,0
386,884751,208778,0
387,884751,356616,0
388,884751,390286,0
389,884751,616211,0
390,884751,693825,0
391,884751,822241,0
392,884751,2411792,0
393,884751,1491493,0
394,884751,1913551,0
395,884751,2167487,0
396,884751,50608,0
397,884751,1786422,0
398,884751,169742,0
399,884751,100246,0
400,884751,1918,0
401,884751,30946,0
402,884751,1405490,0
403,884751,33958,0
404,884751,2439397,0
405,884751,121338,0
406,884751,95925,0
407,884751,185865,0
408,884751,2446951,0
409,884751,520825,0
410,884751,215382,0
411,884751,1481544,0
412,884751,201590,0
413,884751,10153,0
414,884751,2285218,0
415,884751,186224,0
416,884751,156610,0
417,884751,1951135,0
418,884751,173246,0
419,884751,1611834,0
420,884751,2102633,0
421,1777680,216043,0
422,1777680,449815,0
423,1777680,798050,0
424,1777680,888455,0
425,1777680,1338502,0
426,1777680,1659121,0
427,1777680,14899,0
428,1777680,119172,0
429,1777680,38804,0
430,1777680,2372793,0
431,1777680,129741,0
432,1777680,1943514,0
433,1777680,130699,0
434,1777680,90457,0
435,1777680,321043,0
436,1777680,1824327,0
437,1777680,180500,0
438,1777680,117779,0
439,1777680,33312,0
440,1777680,195925,0
441,1777680,43157,0
442,1777680,104004,0
443,1777680,64126,0
444,1777680,187997,0
445,1777680,59576,0
446,1777680,1407165,0
447,942098,1758226,0
448,942098,529625,0
449,942098,141187,0
450,942098,74933,0
451,942098,62726,0
452,49171,4061,0
453,49171,5256,0
454,49171,35721,0
455,49171,40502,0
456,49171,42241,0
457,49171,43352,0
458,49171,183881,0
459,49171,113600,0
460,49171,1040983,0
461,49171,56973,0
462,49171,722265,0
463,49171,233218,0
464,49171,117860,0
465,49171,71958,0
466,49171,75281,0
467,49171,197145,0
468,49171,152422,0
469,49171,62306,0
470,49171,192576,0
471,49171,126068,0
472,49171,102825,0
473,49171,156981,0
474,49171,177916,0
475,49171,501924,0
476,49171,1273367,0
477,49171,168063,0
478,49171,2371271,0
479,49171,195925,0
480,49171,2003367,0
481,49171,59209,0
482,49171,130699,0
483,49171,374584,0
484,49171,215030,0
485,49171,117779,0
486,49171,82738,0
487,49171,99932,0
488,49171,86453,0
489,49171,1261782,0
490,49171,807828,0
491,49171,104004,0
492,49171,1301392,0
493,49171,108910,0
494,49171,625097,0
495,49171,2010261,0
496,49171,49228,0
497,49171,59576,0
498,49171,112770,0
499,49171,121899,0
500,49171,176115,0
501,49171,207994,0
502,49171,258775,0
503,49171,316433,0
504,49171,373363,0
505,49171,477901,0
506,49171,599280,0
507,49171,619992,0
508,49171,747983,0
509,49171,771745,0
510,49171,791482,0
511,49171,1047631,0
512,49171,1396074,0
513,49171,1399055,0
514,49171,1433738,0
515,49171,1640235,0
516,49171,1746252,0
517,49171,1775303,0
518,49171,1797560,0
519,49171,1865133,0
520,49171,1895340,0
521,49171,1986990,0
522,49171,2250003,0
523,49171,2321376,0
524,385045,721046,0
525,385045,290522,0
526,385045,463522,0
527,385045,640051,0
528,385045,1501079,0
529,385045,2088991,0
530,385045,13191,0
531,385045,1508512,0
532,385045,1749994,0
533,385045,6264,0
534,385045,230499,0
535,385045,343479,0
536,385045,75377,0
537,385045,1535192,0
538,385045,74933,0
539,385045,68477,0
540,385045,1975710,0
541,385045,906246,0
542,385045,82217,0
543,385045,2201284,0
544,385045,1324340,0
545,385045,1547732,0
546,385045,164707,0
547,385045,2264669,0
548,385045,107570,0
549,385045,322014,0
550,385045,480882,0
551,385045,40229,0
552,385045,629627,0
553,385045,2129656,0
554,385045,2423891,0
555,385045,2121525,0
556,385045,2283994,0
557,385045,1639063,0
558,1540121,195925,0
559,1540121,2113151,0
560,49178,9607,0
561,49178,13600,0
562,49178,99167,0
563,49178,86126,0
564,49178,205821,0
565,49178,164370,0
566,49178,182857,0
567,49178,72570,0
568,49178,231518,0
569,49178,201035,0
570,49178,125080,0
571,49178,1675545,0
572,49178,1227524,0
573,49178,1020871,0
574,49178,770715,0
575,49178,669895,0
576,49178,195925,0
577,49178,1819609,0
578,49178,2395493,0
579,49178,632408,0
580,49178,97288,0
581,49178,103181,0
582,49178,48489,0
583,49178,244452,0
584,49178,11644,0
585,49178,785827,0
586,49178,1951135,0
587,49178,131432,0
588,49178,1626542,0
589,49178,214838,0
590,49178,213885,0
591,49178,1877181,0
592,49178,130292,0
593,49178,1402528,0
594,49178,140696,0
595,49178,116033,0
596,49178,13091,0
597,49178,163323,0
598,49178,1767953,0
599,49178,1003725,0
600,49178,104004,0
601,49178,585635,0
602,49178,592684,0
603,49178,956436,0
604,49178,1418240,0
605,49178,1768389,0
606,49178,1884503,0
607,49178,1943291,0
608,49178,2196721,0
609,27,33932,0
610,27,185495,0
611,27,167287,0
612,27,1951135,0
613,27,84652,0
614,27,1644391,0
615,27,19791,0
616,27,140696,0
617,27,189410,0
618,27,214192,0
619,27,2398294,0
620,27,2443919,0
621,147484,9115,0
622,147484,12823,0
623,147484,16923,0
624,147484,17795,0
625,147484,21261,0
626,147484,22512,0
627,147484,23526,0
628,147484,27031,0
629,147484,28349,0
630,147484,29597,0
631,147484,34144,0
632,147484,39822,0
633,147484,43153,0
634,147484,48524,0
635,147484,49936,0
636,147484,55602,0
637,147484,61752,0
638,147484,63442,0
639,147484,63464,0
640,147484,64159,0
641,147484,67457,0
642,147484,68210,0
643,147484,69297,0
644,147484,74933,0
645,147484,77803,0
646,147484,78345,0
647,147484,83747,0
648,147484,84745,0
649,147484,88378,0
650,147484,88633,0
651,147484,90568,0
652,147484,97251,0
653,147484,102465,0
654,147484,109021,0
655,147484,109984,0
656,147484,111264,0
657,147484,117036,0
658,147484,119317,0
659,147484,123318,0
660,147484,128463,0
661,147484,129281,0
662,147484,131582,0
663,147484,133215,0
664,147484,144274,0
665,147484,168690,0
666,147484,2348605,0
667,147484,2048068,0
668,147484,919965,0
669,147484,626781,0
670,147484,148119,0
671,147484,1118879,0
672,147484,879547,0
673,147484,180260,0
674,147484,1252638,0
675,147484,519593,0
676,147484,300277,0
677,147484,377451,0
678,147484,157489,0
679,147484,616757,0
680,147484,1337316,0
681,147484,1963174,0
682,147484,1639312,0
683,147484,2134287,0
684,147484,959048,0
685,147484,797677,0
686,147484,258953,0
687,147484,155967,0
688,147484,1070334,0
689,147484,1712738,0
690,147484,167140,0
691,147484,629627,0
692,147484,205506,0
693,147484,2237919,0
694,147484,872896,0
695,147484,231578,0
696,147484,880849,0
697,147484,1547732,0
698,147484,204553,0
699,147484,1858498,0
700,147484,2342772,0
701,147484,243620,0
702,147484,2034730,0
703,147484,1170136,0
704,147484,299345,0
705,147484,1017011,0
706,147484,1825916,0
707,147484,1980627,0
708,147484,2447098,0
709,147484,156398,0
710,147484,193548,0
711,147484,1832237,0
712,147484,995419,0
713,147484,63688,0
714,147484,2004810,0
715,147484,1872233,0
716,147484,79993,0
717,147484,2321931,0
718,147484,758296,0
719,147484,1935986,0
720,147484,1949681,0
721,147484,1880178,0
722,147484,152072,0
723,147484,157908,0
724,147484,159306,0
725,147484,162847,0
726,147484,166480,0
727,147484,168383,0
728,147484,173184,0
729,147484,191023,0
730,147484,192158,0
731,147484,195325,0
732,147484,201650,0
733,147484,208578,0
734,147484,252384,0
735,147484,267534,0
736,147484,283795,0
737,147484,287257,0
738,147484,364339,0
739,147484,364361,0
740,147484,364408,0
741,147484,415245,0
742,147484,421164,0
743,147484,467498,0
744,147484,491510,0
745,147484,495358,0
746,147484,503325,0
747,147484,505734,0
748,147484,507532,0
749,147484,517581,0
750,147484,519564,0
751,147484,522887,0
752,147484,536944,0
753,147484,537222,0
754,147484,581434,0
755,147484,609633,0
756,147484,657555,0
757,147484,679856,0
758,147484,700114,0
759,147484,703565,0
760,147484,708818,0
761,147484,737715,0
762,147484,786269,0
763,147484,845516,0
764,147484,849557,0
765,147484,873520,0
766,147484,876787,0
767,147484,890356,0
768,147484,899964,0
769,147484,905649,0
770,147484,974111,0
771,147484,978632,0
772,147484,978849,0
773,147484,987995,0
774,147484,1020467,0
775,147484,1065065,0
776,147484,1082701,0
777,147484,1102858,0
778,147484,1110941,0
779,147484,1111256,0
780,147484,1147591,0
781,147484,1151006,0
782,147484,1169918,0
783,147484,1213311,0
784,147484,1215475,0
785,147484,1223086,0
786,147484,1268404,0
787,147484,1270668,0
788,147484,1271913,0
789,147484,1295122,0
790,147484,1312217,0
791,147484,1313785,0
792,147484,1390971,0
793,147484,1412610,0
794,147484,1416545,0
795,147484,1443215,0
796,147484,1450083,0
797,147484,1485608,0
798,147484,1498849,0
799,147484,1500654,0
800,147484,1527874,0
801,147484,1530084,0
802,147484,1541967,0
803,147484,1580670,0
804,147484,1598771,0
805,147484,1611239,0
806,147484,1619976,0
807,147484,1660568,0
808,147484,1712416,0
809,147484,1717336,0
810,147484,1817760,0
811,147484,1856782,0
812,147484,1863847,0
813,147484,1883641,0
814,147484,1923213,0
815,147484,1980395,0
816,147484,2056651,0
817,147484,2110860,0
818,147484,2120665,0
819,147484,2168056,0
820,147484,2172369,0
821,147484,2190349,0
822,147484,2264669,0
823,147484,2285311,0
824,147484,2319249,0
825,147484,2443720,0
826,131103,22186,0
827,131103,1951135,0
828,40991,74933,0
829,40991,2445133,0
830,40991,86036,0
831,40991,45887,0
832,40991,1262978,0
833,40991,1380534,0
834,40991,2089724,0
835,131104,9157,0
836,131104,158044,0
837,131104,2352749,0
838,131104,168417,0
839,131104,1979098,0
840,131104,74933,0
841,131104,86267,0
842,131104,434,0
843,2031650,1232732,0
844,2031650,1951135,0
845,2031650,155320,0
846,2031650,159152,0
847,2031650,10153,0
848,2031650,139392,0
849,2031650,97448,0
850,2031650,64481,0
851,2031650,192576,0
852,2031650,165216,0
853,2031650,107575,0
854,2088991,13191,0
855,2088991,133831,0
856,2088991,290522,0
857,2088991,463522,0
858,2088991,640051,0
859,2088991,721046,0
860,2088991,734408,0
861,2088991,787709,0
862,2088991,977485,0
863,2088991,1122515,0
864,2088991,1164656,0
865,2088991,1269311,0
866,2088991,1494594,0
867,2088991,1501079,0
868,2088991,1508512,0
869,2088991,1555390,0
870,2088991,1749994,0
871,2088991,2423891,0
872,2088991,1535192,0
873,2088991,63688,0
874,2088991,611148,0
875,2088991,629627,0
876,2088991,2223691,0
877,2088991,322014,0
878,2088991,162319,0
879,2088991,2091471,0
880,2088991,75377,0
881,2088991,200643,0
882,2088991,2129656,0
883,2088991,1031438,0
884,2088991,119585,0
885,2088991,2351667,0
886,2088991,560335,0
887,2088991,2100396,0
888,2088991,2112320,0
889,2088991,2191783,0
890,2088991,2193467,0
891,2088991,2406524,0
892,966692,14433,0
893,966692,28331,0
894,966692,55983,0
895,966692,61596,0
896,966692,90867,0
897,966692,123247,0
898,966692,125993,0
899,966692,141271,0
900,966692,152861,0
901,966692,156612,0
902,966692,161808,0
903,966692,174857,0
904,966692,221684,0
905,966692,267387,0
906,966692,453265,0
907,966692,478593,0
908,966692,566087,0
909,966692,604283,0
910,966692,658179,0
911,966692,683131,0
912,966692,709998,0
913,966692,803999,0
914,966692,809049,0
915,966692,838170,0
916,966692,919921,0
917,966692,925794,0
918,966692,102627,0
919,966692,165216,0
920,966692,79993,0
921,966692,1951135,0
922,966692,2003720,0
923,966692,181021,0
924,966692,2340300,0
925,966692,62726,0
926,966692,1094631,0
927,966692,1890613,0
928,966692,1402528,0
929,966692,843030,0
930,966692,69591,0
931,966692,1696586,0
932,966692,1216713,0
933,966692,193106,0
934,966692,36321,0
935,966692,337441,0
936,966692,1156289,0
937,966692,1308130,0
938,966692,1379078,0
939,966692,1405465,0
940,966692,1716190,0
941,966692,2362264,0
942,180260,6264,0
943,180260,9115,0
944,180260,12823,0
945,180260,13191,0
946,180260,17795,0
947,180260,22512,0
948,180260,27031,0
949,180260,28349,0
950,180260,39349,0
951,180260,43153,0
952,180260,48122,0
953,180260,48524,0
954,180260,49936,0
955,180260,55602,0
956,180260,56997,0
957,180260,57034,0
958,180260,63343,0
959,180260,68210,0
960,180260,69297,0
961,180260,71941,0
962,180260,72070,0
963,180260,72622,0
964,180260,74933,0
965,180260,83747,0
966,180260,85616,0
967,180260,88378,0
968,180260,97251,0
969,180260,100376,0
970,180260,103255,0
971,180260,104191,0
972,180260,109984,0
973,180260,112017,0
974,180260,119585,0
975,180260,124621,0
976,180260,129281,0
977,180260,133831,0
978,180260,141013,0
979,180260,148119,0
980,180260,155967,0
981,180260,157489,0
982,180260,168690,0
983,180260,172013,0
984,180260,172944,0
985,180260,179623,0
986,180260,797677,0
987,180260,987044,0
988,180260,463363,0
989,180260,1112886,0
990,180260,193548,0
991,180260,1712738,0
992,180260,1535192,0
993,180260,2237919,0
994,180260,2378186,0
995,180260,1639312,0
996,180260,2163726,0
997,180260,1857797,0
998,180260,1858498,0
999,180260,1270668,0
1000,180260,1170136,0
1001,180260,480882,0
1002,180260,2091471,0
1003,180260,2283994,0
1004,180260,2077100,0
1005,180260,1829566,0
1006,180260,1610809,0
1007,180260,629627,0
1008,180260,2423891,0
1009,180260,2048068,0
1010,180260,616757,0
1011,180260,1639063,0
1012,180260,1935986,0
1013,180260,817203,0
1014,180260,1437519,0
1015,180260,1092563,0
1016,180260,889629,0
1017,180260,419789,0
1018,180260,995419,0
1019,180260,2348605,0
1020,180260,304377,0
1021,180260,2223691,0
1022,180260,1634131,0
1023,180260,2321931,0
1024,180260,1379129,0
1025,180260,252329,0
1026,180260,1031438,0
1027,180260,1872233,0
1028,180260,1017011,0
1029,180260,1312217,0
1030,180260,1854981,0
1031,180260,68477,0
1032,180260,2004810,0
1033,180260,1345220,0
1034,180260,880849,0
1035,180260,134318,0
1036,180260,75377,0
1037,180260,1547732,0
1038,180260,959048,0
1039,180260,919965,0
1040,180260,2034730,0
1041,180260,2080532,0
1042,180260,879547,0
1043,180260,205506,0
1044,180260,243620,0
1045,180260,192158,0
1046,180260,192772,0
1047,180260,201046,0
1048,180260,221459,0
1049,180260,226779,0
1050,180260,232770,0
1051,180260,252384,0
1052,180260,258953,0
1053,180260,267534,0
1054,180260,283795,0
1055,180260,295238,0
1056,180260,300277,0
1057,180260,305785,0
1058,180260,364339,0
1059,180260,377451,0
1060,180260,415245,0
1061,180260,421164,0
1062,180260,463522,0
1063,180260,467498,0
1064,180260,505734,0
1065,180260,507532,0
1066,180260,519593,0
1067,180260,522887,0
1068,180260,529802,0
1069,180260,539840,0
1070,180260,542278,0
1071,180260,580025,0
1072,180260,581434,0
1073,180260,583318,0
1074,180260,583980,0
1075,180260,626781,0
1076,180260,657555,0
1077,180260,663424,0
1078,180260,672358,0
1079,180260,679856,0
1080,180260,695443,0
1081,180260,703565,0
1082,180260,737715,0
1083,180260,758296,0
1084,180260,767883,0
1085,180260,786269,0
1086,180260,787709,0
1087,180260,798582,0
1088,180260,800971,0
1089,180260,841186,0
1090,180260,843765,0
1091,180260,845516,0
1092,180260,849557,0
1093,180260,876787,0
1094,180260,926273,0
1095,180260,974111,0
1096,180260,978849,0
1097,180260,987995,0
1098,180260,1025915,0
1099,180260,1044744,0
1100,180260,1055352,0
1101,180260,1082701,0
1102,180260,1102858,0
1103,180260,1118879,0
1104,180260,1147591,0
1105,180260,1164656,0
1106,180260,1169918,0
1107,180260,1175416,0
1108,180260,1213311,0
1109,180260,1240987,0
1110,180260,1252638,0
1111,180260,1281089,0
1112,180260,1292867,0
1113,180260,1313785,0
1114,180260,1315848,0
1115,180260,1340976,0
1116,180260,1367661,0
1117,180260,1405392,0
1118,180260,1412610,0
1119,180260,1416545,0
1120,180260,1450083,0
1121,180260,1468831,0
1122,180260,1485608,0
1123,180260,1497836,0
1124,180260,1500654,0
1125,180260,1508512,0
1126,180260,1527874,0
1127,180260,1541967,0
1128,180260,1545522,0
1129,180260,1576048,0
1130,180260,1580670,0
1131,180260,1603341,0
1132,180260,1611239,0
1133,180260,1619976,0
1134,180260,1660568,0
1135,180260,1717336,0
1136,180260,1739762,0
1137,180260,1771779,0
1138,180260,1783591,0
1139,180260,1831844,0
1140,180260,1832237,0
1141,180260,1863847,0
1142,180260,1880178,0
1143,180260,1963174,0
1144,180260,1980395,0
1145,180260,2010686,0
1146,180260,2049356,0
1147,180260,2056651,0
1148,180260,2060996,0
1149,180260,2112415,0
1150,180260,2120665,0
1151,180260,2121525,0
1152,180260,2129656,0
1153,180260,2157949,0
1154,180260,2168056,0
1155,180260,2172369,0
1156,180260,2180882,0
1157,180260,2190349,0
1158,180260,2191783,0
1159,180260,2227482,0
1160,180260,2240094,0
1161,180260,2264669,0
1162,180260,2313045,0
1163,180260,2319249,0
1164,180260,2337103,0
1165,180260,2348586,0
1166,180260,2350667,0
1167,180260,2358869,0
1168,180260,2406524,0
1169,180260,2430049,0
1170,180260,2441292,0
1171,1024031,85955,0
1172,204839,16837,0
1173,204839,82217,0
1174,204839,92084,0
1175,204839,1824320,0
1176,2424874,99963,0
1177,2424874,119131,0
1178,2424874,163240,0
1179,2424874,183881,0
1180,2424874,197218,0
1181,2424874,228639,0
1182,2424874,231057,0
1183,2424874,255512,0
1184,2424874,267380,0
1185,2424874,301971,0
1186,2424874,304921,0
1187,2424874,367823,0
1188,2424874,435873,0
1189,2424874,834877,0
1190,2424874,946714,0
1191,2424874,1249879,0
1192,2424874,1700671,0
1193,2424874,1940297,0
1194,2424874,2279811,0
1195,2424874,2366277,0
1196,2424874,77326,0
1197,2424874,195925,0
1198,2424874,59576,0
1199,2424874,1402528,0
1200,2424874,1608054,0
1201,2424874,11644,0
1202,2424874,1951135,0
1203,2424874,309515,0
1204,2424874,22228,0
1205,2424874,190115,0
1206,2424874,154895,0
1207,2424874,152422,0
1208,2424874,983595,0
1209,2424874,104004,0
1210,2424874,108910,0
1211,2424874,164696,0
1212,2424874,120123,0
1213,2424874,151050,0
1214,188458,2082,0
1215,188458,9607,0
1216,188458,13280,0
1217,188458,13600,0
1218,188458,22228,0
1219,188458,35514,0
1220,188458,54578,0
1221,188458,59795,0
1222,188458,65727,0
1223,188458,70952,0
1224,188458,71369,0
1225,188458,81863,0
1226,188458,86810,0
1227,188458,87186,0
1228,188458,97288,0
1229,188458,99963,0
1230,188458,103786,0
1231,188458,104004,0
1232,188458,105161,0
1233,188458,113252,0
1234,188458,119131,0
1235,188458,120979,0
1236,188458,121931,0
1237,188458,125080,0
1238,188458,132949,0
1239,188458,135764,0
1240,188458,152187,0
1241,188458,152422,0
1242,188458,152773,0
1243,188458,152798,0
1244,188458,154895,0
1245,188458,162847,0
1246,188458,163240,0
1247,188458,163576,0
1248,188458,164370,0
1249,188458,183881,0
1250,188458,184368,0
1251,188458,175874,0
1252,188458,190115,0
1253,188458,189026,0
1254,188458,48489,0
1255,188458,921613,0
1256,188458,1175818,0
1257,188458,193572,0
1258,188458,195925,0
1259,188458,197218,0
1260,188458,201035,0
1261,188458,209227,0
1262,188458,218616,0
1263,188458,228639,0
1264,188458,231057,0
1265,188458,233218,0
1266,188458,234901,0
1267,188458,255512,0
1268,188458,348408,0
1269,188458,356616,0
1270,188458,406361,0
1271,188458,614163,0
1272,188458,770715,0
1273,188458,834877,0
1274,188458,938332,0
1275,188458,941904,0
1276,188458,946714,0
1277,188458,968049,0
1278,188458,1249879,0
1279,188458,1273367,0
1280,188458,1348983,0
1281,188458,1420973,0
1282,188458,1541774,0
1283,188458,1700671,0
1284,188458,1870397,0
1285,188458,1966857,0
1286,188458,2336514,0
1287,188458,2366277,0
1288,1450028,21133,0
1289,1450028,29351,0
1290,1450028,85955,0
1291,1450028,192912,0
1292,1450028,193073,0
1293,1450028,194043,0
1294,1450028,547052,0
1295,1450028,563467,0
1296,1450028,83329,0
1297,1450028,16555,0
1298,1450028,20035,0
1299,1450028,172173,0
1300,57390,2423348,0
1301,57390,687363,0
1302,57390,2374203,0
1303,57390,2439,0
1304,57390,1951135,0
